filepath,target_class,fold
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\717521123_1673424947257_640x480-ENbpCX.jpg,Fusarium-D,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\717521123_1673424947257_640x480.jpg,Fusarium-D,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\718342609_1660824169543-p3sihp.jpg,Fusarium-D,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\718342609_1660824169543.jpg,Fusarium-D,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\719118052_1678086350000_640x480-9M5uJr.jpg,Fusarium-D,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\719118052_1678086350000_640x480.jpg,Fusarium-D,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\721890732_1659774994078-zZC6Av.jpg,Fusarium-D,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\721890732_1659774994078.jpg,Fusarium-D,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\726767515_1661329390401-v1U8Km.jpg,Fusarium-D,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\726767515_1661329390401.jpg,Fusarium-D,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\730225417_1661428873705-uOd5MP.jpg,Fusarium-D,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\730225417_1661428873705.jpg,Fusarium-D,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\738778579_1660220391477-088z7V.jpg,Fusarium-D,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\738778579_1660220391477.jpg,Fusarium-D,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\740470166_1661843887824-IkE31E.jpg,Fusarium-D,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\740470166_1661843887824.jpg,Fusarium-D,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\747431449_1660145941640-VUtwy5.jpg,Fusarium-D,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\747431449_1660145941640.jpg,Fusarium-D,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\752262527_1661329775417-ucawPb.jpg,Fusarium-D,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\752262527_1661329775417.jpg,Fusarium-D,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\75570884_1660147106893.jpg,Fusarium-D,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\75780033_1677918937589_640x480.jpg,Fusarium-D,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\761786936_1660825223225-plnTNk.jpg,Fusarium-D,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\761786936_1660825223225.jpg,Fusarium-D,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\762194674_1662026846996-G1hk1A.jpg,Fusarium-D,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\762194674_1662026846996.jpg,Fusarium-D,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\76297840_1678089426706_640x480.jpg,Fusarium-D,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\76773324_1660727679559.jpg,Fusarium-D,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\77119141_1668589471463_640x480.jpg,Fusarium-D,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\774167677_1660726833003-VXBw7E.jpg,Fusarium-D,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\774167677_1660726833003.jpg,Fusarium-D,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\777262854_1661853977070-1InzM1.jpg,Fusarium-D,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\777262854_1661853977070.jpg,Fusarium-D,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\780219974_1661501787926-g6Ovuk.jpg,Fusarium-D,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\780219974_1661501787926.jpg,Fusarium-D,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\781235826_1660219843014-bjlBzg.jpg,Fusarium-D,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\781235826_1660219843014.jpg,Fusarium-D,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\781475090_1668589212271_640x480-bhsrHx.jpg,Fusarium-D,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\781475090_1668589212271_640x480.jpg,Fusarium-D,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\782849548_1660144577713-5HWQUB.jpg,Fusarium-D,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\782849548_1660144577713.jpg,Fusarium-D,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\787359500_1660826935757-TxPysx.jpg,Fusarium-D,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\787359500_1660826935757.jpg,Fusarium-D,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\788059748_1659800386121-HTNKm9.jpg,Fusarium-D,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\788059748_1659800386121.jpg,Fusarium-D,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\788138261_1661430261309-gubsGU.jpg,Fusarium-D,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\788138261_1661430261309.jpg,Fusarium-D,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\79410053_1670332028003_640x480.jpg,Fusarium-D,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\795689474_1659627115636-nyMouY.jpg,Fusarium-D,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\795689474_1659627115636.jpg,Fusarium-D,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\795788958_1660824252207-UgziaI.jpg,Fusarium-D,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\795788958_1660824252207.jpg,Fusarium-D,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\797395617_1660145136862-VGegGc.jpg,Fusarium-D,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\797395617_1660145136862.jpg,Fusarium-D,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\799279266_1677919878633_640x480-RASkp1.jpg,Fusarium-D,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\799279266_1677919878633_640x480.jpg,Fusarium-D,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\806814378_1678695449098_640x480-2EaW3V.jpg,Fusarium-D,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\806814378_1678695449098_640x480.jpg,Fusarium-D,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\812838456_1660140883243-FA1agK.jpg,Fusarium-D,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\812838456_1660140883243.jpg,Fusarium-D,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\813976423_1659434702212-fw33ev.jpg,Fusarium-D,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\813976423_1659434702212.jpg,Fusarium-D,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\815270678_1660825079127-TBHT4C.jpg,Fusarium-D,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\815270678_1660825079127.jpg,Fusarium-D,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\817355720_1661854104721-k7uAZT.jpg,Fusarium-D,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\817355720_1661854104721.jpg,Fusarium-D,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\818134545_1660219676094-b6d70j.jpg,Fusarium-D,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\818134545_1660219676094.jpg,Fusarium-D,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\818267647_1660142078271-ZM5wNT.jpg,Fusarium-D,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\818267647_1660142078271.jpg,Fusarium-D,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\820081751_1662022693224-g9ZQaX.jpg,Fusarium-D,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\820081751_1662022693224.jpg,Fusarium-D,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\822068406_1678174804209_640x480-4eDNgJ.jpg,Fusarium-D,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\822068406_1678174804209_640x480.jpg,Fusarium-D,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\822774301_1660144577713-77wdl7.jpg,Fusarium-D,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\822774301_1660144577713.jpg,Fusarium-D,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\823724314_1661241192751-FVRJky.jpg,Fusarium-D,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\823724314_1661241192751.jpg,Fusarium-D,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\827192262_1661430443266-gxcleU.jpg,Fusarium-D,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\827192262_1661430443266.jpg,Fusarium-D,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\828656267_1661943517419-FUKW20.jpg,Fusarium-D,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\828656267_1661943517419.jpg,Fusarium-D,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\830304542_1671013864840_640x480-8z0MDj.jpg,Fusarium-D,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\830304542_1671013864840_640x480.jpg,Fusarium-D,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\835550357_1662022615375-Rz84Vg.jpg,Fusarium-D,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\835550357_1662022615375.jpg,Fusarium-D,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\836852214_1666601401762_640x480-hUI5ml.jpg,Fusarium-D,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\836852214_1666601401762_640x480.jpg,Fusarium-D,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\837246116_1660824890348-vMhp5y.jpg,Fusarium-D,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\837246116_1660824890348.jpg,Fusarium-D,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\839194509_1660824718432-yTecjE.jpg,Fusarium-D,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\839194509_1660824718432.jpg,Fusarium-D,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\83987333_1660147026251.jpg,Fusarium-D,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\840812923_1661330294286-jXBWSO.jpg,Fusarium-D,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\840812923_1661330294286.jpg,Fusarium-D,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\842285086_1660828629536-BO4bt3.jpg,Fusarium-D,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\842285086_1660828629536.jpg,Fusarium-D,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\844505942_1678183686828_640x480-3h7tfz.jpg,Fusarium-D,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\844505942_1678183686828_640x480.jpg,Fusarium-D,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\846203338_1661330024259-ueFenT.jpg,Fusarium-D,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\846203338_1661330024259.jpg,Fusarium-D,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\846853236_1660145578577-Lqpswa.jpg,Fusarium-D,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\846853236_1660145578577.jpg,Fusarium-D,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\849834863_1677502088781_640x480-G8RH6k.jpg,Fusarium-D,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\849834863_1677502088781_640x480.jpg,Fusarium-D,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\853618756_1671011942347_640x480-5w6kAP.jpg,Fusarium-D,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\853618756_1671011942347_640x480.jpg,Fusarium-D,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\854327369_1661505972692-gNT8Zi.jpg,Fusarium-D,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\854327369_1661505972692.jpg,Fusarium-D,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\85510027_1660829964570.jpg,Fusarium-D,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\855986170_1660830264179-4KbzzP.jpg,Fusarium-D,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\855986170_1660830264179.jpg,Fusarium-D,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\86237254_1661428765132.jpg,Fusarium-D,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\862994907_1678187782266_640x480-jOnaVI.jpg,Fusarium-D,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\862994907_1678187782266_640x480.jpg,Fusarium-D,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\864734243_1660220208681-Jo6KBR.jpg,Fusarium-D,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\864734243_1660220208681.jpg,Fusarium-D,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\865306701_1661856011894-hmNIlD.jpg,Fusarium-D,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\865306701_1661856011894.jpg,Fusarium-D,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\878842322_1660141026359-7Edt9Y.jpg,Fusarium-D,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\878842322_1660141026359.jpg,Fusarium-D,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\883312755_1669276489820_640x480-DddzsN.jpg,Fusarium-D,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\883312755_1669276489820_640x480.jpg,Fusarium-D,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\886017256_1668187217754_640x480-WNPK9O.jpg,Fusarium-D,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\886017256_1668187217754_640x480.jpg,Fusarium-D,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\887282139_1661855516051-XLDA42.jpg,Fusarium-D,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\887282139_1661855516051.jpg,Fusarium-D,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\887985188_1661943219100-u7LZWk.jpg,Fusarium-D,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\887985188_1661943219100.jpg,Fusarium-D,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\893900696_1675931979034_640x480-dEkfDU.jpg,Fusarium-D,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\893900696_1675931979034_640x480.jpg,Fusarium-D,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\89858530_1660143069588.jpg,Fusarium-D,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\901449086_1661501184501-HEjxjE.jpg,Fusarium-D,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\901449086_1661501184501.jpg,Fusarium-D,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\904701537_1660144063855-jaGGSx.jpg,Fusarium-D,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\904701537_1660144063855.jpg,Fusarium-D,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\904981761_1659434702212-AN0Zsc.jpg,Fusarium-D,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\904981761_1659434702212.jpg,Fusarium-D,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\90763106_1662024512686.jpg,Fusarium-D,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\909574262_1661430197477-p2Ya9Y.jpg,Fusarium-D,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\909574262_1661430197477.jpg,Fusarium-D,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\912353670_1659800386121-xqzIdP.jpg,Fusarium-D,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\912353670_1659800386121.jpg,Fusarium-D,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\914886164_1659437854005-17zpai.jpg,Fusarium-D,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\914886164_1659437854005.jpg,Fusarium-D,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\916086855_1677579080635_640x480-9L8akE.jpg,Fusarium-D,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\916086855_1677579080635_640x480.jpg,Fusarium-D,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\917728210_1660142674753-i6FWKx.jpg,Fusarium-D,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\917728210_1660142674753.jpg,Fusarium-D,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\923108914_1660824561864-qBgZUF.jpg,Fusarium-D,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\923108914_1660824561864.jpg,Fusarium-D,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\925379198_1678780326847_640x480-Evu7da.jpg,Fusarium-D,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\925379198_1678780326847_640x480.jpg,Fusarium-D,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\925464531_1678175077548_640x480-V55Q1Z.jpg,Fusarium-D,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\925464531_1678175077548_640x480.jpg,Fusarium-D,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\927835444_1678348539580_640x480-rFgach.jpg,Fusarium-D,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\927835444_1678348539580_640x480.jpg,Fusarium-D,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\929549167_1677920371168_640x480-37ypPs.jpg,Fusarium-D,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\929549167_1677920371168_640x480.jpg,Fusarium-D,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\93221746_1661329607717.jpg,Fusarium-D,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\933264721_1677152109641_640x480-uFb4oH.jpg,Fusarium-D,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\933264721_1677152109641_640x480.jpg,Fusarium-D,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\933328125_1678697859365_640x480-ukJF7t.jpg,Fusarium-D,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\933328125_1678697859365_640x480.jpg,Fusarium-D,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\934303271_1660830184700-uDnxUe.jpg,Fusarium-D,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\934303271_1660830184700.jpg,Fusarium-D,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\934330320_1661424354776-nHTLun.jpg,Fusarium-D,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\934330320_1661424354776.jpg,Fusarium-D,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\934716212_1660144451507-zfrSHF.jpg,Fusarium-D,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\934716212_1660144451507.jpg,Fusarium-D,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\93832868_1660144451507.jpg,Fusarium-D,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\938688402_1661850248041-GNjRgl.jpg,Fusarium-D,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\938688402_1661850248041.jpg,Fusarium-D,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\939339194_1660147106893-gTK5QH.jpg,Fusarium-D,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\939339194_1660147106893.jpg,Fusarium-D,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\943166485_1662028771237-7g8pqn.jpg,Fusarium-D,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\943166485_1662028771237.jpg,Fusarium-D,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\944582562_1662024395132-PaSUBC.jpg,Fusarium-D,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\944582562_1662024395132.jpg,Fusarium-D,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\949092020_1661851685774-WtI3LC.jpg,Fusarium-D,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\949092020_1661851685774.jpg,Fusarium-D,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\949536830_1659451411446-1TdXyZ.jpg,Fusarium-D,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\949536830_1659451411446.jpg,Fusarium-D,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\951707512_1660826328303-pF09f1.jpg,Fusarium-D,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\951707512_1660826328303.jpg,Fusarium-D,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\958510823_1679909613031_640x480-j80sz2.jpg,Fusarium-D,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\958510823_1679909613031_640x480.jpg,Fusarium-D,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\963422882_1669029943725_640x480-Ifsu43.jpg,Fusarium-D,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\963422882_1669029943725_640x480.jpg,Fusarium-D,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\967108277_1660140813404-mosAYJ.jpg,Fusarium-D,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\967108277_1660140813404.jpg,Fusarium-D,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\96800369_1660727282311.jpg,Fusarium-D,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\969418138_1675334277185_640x480-zZzTwv.jpg,Fusarium-D,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\969418138_1675334277185_640x480.jpg,Fusarium-D,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\971356890_1668590848085_640x480-Apoks4.jpg,Fusarium-D,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\971356890_1668590848085_640x480.jpg,Fusarium-D,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\976099116_1660823663157-cNl0QU.jpg,Fusarium-D,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\976099116_1660823663157.jpg,Fusarium-D,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\980930018_1661424538794-4KZAoO.jpg,Fusarium-D,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\980930018_1661424538794.jpg,Fusarium-D,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\981563902_1679909570691_640x480-HA9sYF.jpg,Fusarium-D,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\981563902_1679909570691_640x480.jpg,Fusarium-D,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\981677965_1661852348307-1ZKoTq.jpg,Fusarium-D,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\981677965_1661852348307.jpg,Fusarium-D,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\983017096_1660036369690-RkJ2ws.jpg,Fusarium-D,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\983017096_1660036369690.jpg,Fusarium-D,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\984621847_1660726090926-zOkHGt.jpg,Fusarium-D,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\984621847_1660726090926.jpg,Fusarium-D,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\987476520_1677836457529_640x480-KOkbYL.jpg,Fusarium-D,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Fusarium-D\987476520_1677836457529_640x480.jpg,Fusarium-D,3
